Volatility 3 Framework 2.26.2

PID	TID	Process	FD	Path	Device	Inode	Type	Mode	Changed	Modified	Accessed	Size
1056	1145	snapd	5	/var/lib/snapd/state.lock	253:0	3004	REG	-rw-r--r--	2025-12-27 18:52:30.098087 UTC	2023-03-14 22:43:57.000000 UTC	2025-12-27 18:52:30.098087 UTC	0
1056	1145	snapd	6	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1056	1145	snapd	7	pipe:[36471]	0:13	36471	FIFO	prw-------	2025-12-27 21:39:23.782865 UTC	2025-12-27 21:39:23.782865 UTC	2025-12-27 21:39:23.782865 UTC	0
1056	1145	snapd	8	pipe:[36471]	0:13	36471	FIFO	prw-------	2025-12-27 21:39:23.782865 UTC	2025-12-27 21:39:23.782865 UTC	2025-12-27 21:39:23.782865 UTC	0
1056	1145	snapd	9	socket:[36230]	0:9	36230	SOCK	srwxrwxrwx	-	-	-	0
1056	1145	snapd	10	socket:[36232]	0:9	36232	SOCK	srwxrwxrwx	-	-	-	0
1056	1145	snapd	11	pipe:[36797]	0:13	36797	FIFO	prw-------	2025-12-27 19:02:10.917291 UTC	2025-12-27 19:02:10.917291 UTC	2025-12-27 19:02:10.917291 UTC	0
1056	1145	snapd	12	pipe:[36797]	0:13	36797	FIFO	prw-------	2025-12-27 19:02:10.917291 UTC	2025-12-27 19:02:10.917291 UTC	2025-12-27 19:02:10.917291 UTC	0
1056	1145	snapd	14	socket:[42189]	0:9	42189	SOCK	srwxrwxrwx	-	-	-	0
1056	1147	snapd	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
1056	1147	snapd	1	socket:[37624]	0:9	37624	SOCK	srwxrwxrwx	-	-	-	0
1056	1147	snapd	2	socket:[37624]	0:9	37624	SOCK	srwxrwxrwx	-	-	-	0
1056	1147	snapd	4	socket:[36796]	0:9	36796	SOCK	srwxrwxrwx	-	-	-	0
1056	1147	snapd	5	/var/lib/snapd/state.lock	253:0	3004	REG	-rw-r--r--	2025-12-27 18:52:30.098087 UTC	2023-03-14 22:43:57.000000 UTC	2025-12-27 18:52:30.098087 UTC	0
1056	1147	snapd	6	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1056	1147	snapd	7	pipe:[36471]	0:13	36471	FIFO	prw-------	2025-12-27 21:39:23.782865 UTC	2025-12-27 21:39:23.782865 UTC	2025-12-27 21:39:23.782865 UTC	0
1056	1147	snapd	8	pipe:[36471]	0:13	36471	FIFO	prw-------	2025-12-27 21:39:23.782865 UTC	2025-12-27 21:39:23.782865 UTC	2025-12-27 21:39:23.782865 UTC	0
1056	1147	snapd	9	socket:[36230]	0:9	36230	SOCK	srwxrwxrwx	-	-	-	0
1056	1147	snapd	10	socket:[36232]	0:9	36232	SOCK	srwxrwxrwx	-	-	-	0
1056	1147	snapd	11	pipe:[36797]	0:13	36797	FIFO	prw-------	2025-12-27 19:02:10.917291 UTC	2025-12-27 19:02:10.917291 UTC	2025-12-27 19:02:10.917291 UTC	0
1056	1147	snapd	12	pipe:[36797]	0:13	36797	FIFO	prw-------	2025-12-27 19:02:10.917291 UTC	2025-12-27 19:02:10.917291 UTC	2025-12-27 19:02:10.917291 UTC	0
1056	1147	snapd	14	socket:[42189]	0:9	42189	SOCK	srwxrwxrwx	-	-	-	0
1056	1296	snapd	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
1056	1296	snapd	1	socket:[37624]	0:9	37624	SOCK	srwxrwxrwx	-	-	-	0
1056	1296	snapd	2	socket:[37624]	0:9	37624	SOCK	srwxrwxrwx	-	-	-	0
1056	1296	snapd	4	socket:[36796]	0:9	36796	SOCK	srwxrwxrwx	-	-	-	0
1056	1296	snapd	5	/var/lib/snapd/state.lock	253:0	3004	REG	-rw-r--r--	2025-12-27 18:52:30.098087 UTC	2023-03-14 22:43:57.000000 UTC	2025-12-27 18:52:30.098087 UTC	0
1056	1296	snapd	6	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1056	1296	snapd	7	pipe:[36471]	0:13	36471	FIFO	prw-------	2025-12-27 21:39:23.782865 UTC	2025-12-27 21:39:23.782865 UTC	2025-12-27 21:39:23.782865 UTC	0
1056	1296	snapd	8	pipe:[36471]	0:13	36471	FIFO	prw-------	2025-12-27 21:39:23.782865 UTC	2025-12-27 21:39:23.782865 UTC	2025-12-27 21:39:23.782865 UTC	0
1056	1296	snapd	9	socket:[36230]	0:9	36230	SOCK	srwxrwxrwx	-	-	-	0
1056	1296	snapd	10	socket:[36232]	0:9	36232	SOCK	srwxrwxrwx	-	-	-	0
1056	1296	snapd	11	pipe:[36797]	0:13	36797	FIFO	prw-------	2025-12-27 19:02:10.917291 UTC	2025-12-27 19:02:10.917291 UTC	2025-12-27 19:02:10.917291 UTC	0
1056	1296	snapd	12	pipe:[36797]	0:13	36797	FIFO	prw-------	2025-12-27 19:02:10.917291 UTC	2025-12-27 19:02:10.917291 UTC	2025-12-27 19:02:10.917291 UTC	0
1056	1296	snapd	14	socket:[42189]	0:9	42189	SOCK	srwxrwxrwx	-	-	-	0
1056	1297	snapd	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
1056	1297	snapd	1	socket:[37624]	0:9	37624	SOCK	srwxrwxrwx	-	-	-	0
1056	1297	snapd	2	socket:[37624]	0:9	37624	SOCK	srwxrwxrwx	-	-	-	0
1056	1297	snapd	4	socket:[36796]	0:9	36796	SOCK	srwxrwxrwx	-	-	-	0
1056	1297	snapd	5	/var/lib/snapd/state.lock	253:0	3004	REG	-rw-r--r--	2025-12-27 18:52:30.098087 UTC	2023-03-14 22:43:57.000000 UTC	2025-12-27 18:52:30.098087 UTC	0
1056	1297	snapd	6	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1056	1297	snapd	7	pipe:[36471]	0:13	36471	FIFO	prw-------	2025-12-27 21:39:23.782865 UTC	2025-12-27 21:39:23.782865 UTC	2025-12-27 21:39:23.782865 UTC	0
1056	1297	snapd	8	pipe:[36471]	0:13	36471	FIFO	prw-------	2025-12-27 21:39:23.782865 UTC	2025-12-27 21:39:23.782865 UTC	2025-12-27 21:39:23.782865 UTC	0
1056	1297	snapd	9	socket:[36230]	0:9	36230	SOCK	srwxrwxrwx	-	-	-	0
1056	1297	snapd	10	socket:[36232]	0:9	36232	SOCK	srwxrwxrwx	-	-	-	0
1056	1297	snapd	11	pipe:[36797]	0:13	36797	FIFO	prw-------	2025-12-27 19:02:10.917291 UTC	2025-12-27 19:02:10.917291 UTC	2025-12-27 19:02:10.917291 UTC	0
1056	1297	snapd	12	pipe:[36797]	0:13	36797	FIFO	prw-------	2025-12-27 19:02:10.917291 UTC	2025-12-27 19:02:10.917291 UTC	2025-12-27 19:02:10.917291 UTC	0
1056	1297	snapd	14	socket:[42189]	0:9	42189	SOCK	srwxrwxrwx	-	-	-	0
1062	1062	systemd-logind	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
1062	1062	systemd-logind	1	socket:[38993]	0:9	38993	SOCK	srwxrwxrwx	-	-	-	0
1062	1062	systemd-logind	2	socket:[38993]	0:9	38993	SOCK	srwxrwxrwx	-	-	-	0
1062	1062	systemd-logind	3	socket:[39002]	0:9	39002	SOCK	srwxrwxrwx	-	-	-	0
1062	1062	systemd-logind	4	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1062	1062	systemd-logind	5	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1062	1062	systemd-logind	6	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1062	1062	systemd-logind	7	/sys/devices/virtual/tty/tty0/active	0:23	29627	REG	-r--r--r--	2025-12-27 19:02:04.849291 UTC	2025-12-27 19:02:04.849291 UTC	2025-12-27 19:02:04.849291 UTC	4096
1062	1062	systemd-logind	8	socket:[39004]	0:9	39004	SOCK	srwxrwxrwx	-	-	-	0
1062	1062	systemd-logind	9	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1062	1062	systemd-logind	10	/run/systemd/inhibit/1.ref	0:25	833	FIFO	prw-------	2025-12-27 19:02:10.165291 UTC	2025-12-27 19:02:10.165291 UTC	2025-12-27 19:02:10.165291 UTC	0
1062	1062	systemd-logind	11	socket:[39005]	0:9	39005	SOCK	srwxrwxrwx	-	-	-	0
1062	1062	systemd-logind	12	socket:[39006]	0:9	39006	SOCK	srwxrwxrwx	-	-	-	0
1062	1062	systemd-logind	13	socket:[39007]	0:9	39007	SOCK	srwxrwxrwx	-	-	-	0
1062	1062	systemd-logind	14	socket:[39008]	0:9	39008	SOCK	srwxrwxrwx	-	-	-	0
1062	1062	systemd-logind	15	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1062	1062	systemd-logind	16	/dev/input/event0	0:6	147	CHR	crw-rw----	2025-12-27 19:02:05.657291 UTC	2025-12-27 19:02:05.657291 UTC	2025-12-27 19:02:05.657291 UTC	0
1062	1062	systemd-logind	17	/dev/input/event1	0:6	152	CHR	crw-rw----	2025-12-27 19:02:05.805291 UTC	2025-12-27 19:02:05.805291 UTC	2025-12-27 19:02:05.805291 UTC	0
1062	1062	systemd-logind	18	/dev/tty6	0:6	27	CHR	crw--w----	2025-12-27 19:02:05.809291 UTC	2025-12-27 19:02:05.809291 UTC	2025-12-27 19:02:05.809291 UTC	0
1062	1062	systemd-logind	19	/run/systemd/inhibit/2.ref	0:25	835	FIFO	prw-------	2025-12-27 19:02:10.193291 UTC	2025-12-27 19:02:10.193291 UTC	2025-12-27 19:02:10.193291 UTC	0
1062	1062	systemd-logind	20	/run/systemd/sessions/1.ref	0:25	858	FIFO	prw-------	2025-12-27 19:03:35.529114 UTC	2025-12-27 19:03:35.529114 UTC	2025-12-27 19:03:35.529114 UTC	0
1062	1062	systemd-logind	21	/run/systemd/sessions/4.ref	0:25	866	FIFO	prw-------	2025-12-27 19:08:02.428678 UTC	2025-12-27 19:08:02.428678 UTC	2025-12-27 19:08:02.428678 UTC	0
1062	1062	systemd-logind	22	/run/systemd/sessions/34.ref	0:25	881	FIFO	prw-------	2025-12-27 21:47:32.456409 UTC	2025-12-27 21:47:32.456409 UTC	2025-12-27 21:47:32.456409 UTC	0
1075	1075	udisksd	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
1075	1075	udisksd	1	socket:[38317]	0:9	38317	SOCK	srwxrwxrwx	-	-	-	0
1075	1075	udisksd	2	socket:[38317]	0:9	38317	SOCK	srwxrwxrwx	-	-	-	0
1075	1075	udisksd	3	socket:[37664]	0:9	37664	SOCK	srwxrwxrwx	-	-	-	0
1075	1075	udisksd	4	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1075	1075	udisksd	5	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1075	1075	udisksd	6	socket:[38599]	0:9	38599	SOCK	srwxrwxrwx	-	-	-	0
1075	1075	udisksd	7	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1075	1075	udisksd	8	/proc/1075/mountinfo	0:5	37717	REG	-r--r--r--	2025-12-27 19:02:10.125291 UTC	2025-12-27 19:02:10.125291 UTC	2025-12-27 19:02:10.125291 UTC	0
1075	1075	udisksd	9	/proc/swaps	0:5	4026532071	REG	-r--r--r--	2025-12-27 19:02:04.713291 UTC	2025-12-27 19:02:04.713291 UTC	2025-12-27 19:02:04.713291 UTC	0
1075	1075	udisksd	10	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1075	1075	udisksd	11	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1075	1075	udisksd	12	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1075	1075	udisksd	13	socket:[37720]	0:9	37720	SOCK	srwxrwxrwx	-	-	-	0
1075	1075	udisksd	14	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1075	1086	gmain	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
1075	1086	gmain	1	socket:[38317]	0:9	38317	SOCK	srwxrwxrwx	-	-	-	0
1075	1086	gmain	2	socket:[38317]	0:9	38317	SOCK	srwxrwxrwx	-	-	-	0
1075	1086	gmain	3	socket:[37664]	0:9	37664	SOCK	srwxrwxrwx	-	-	-	0
1075	1086	gmain	4	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1075	1086	gmain	5	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1075	1086	gmain	6	socket:[38599]	0:9	38599	SOCK	srwxrwxrwx	-	-	-	0
1075	1086	gmain	7	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1075	1086	gmain	8	/proc/1075/mountinfo	0:5	37717	REG	-r--r--r--	2025-12-27 19:02:10.125291 UTC	2025-12-27 19:02:10.125291 UTC	2025-12-27 19:02:10.125291 UTC	0
1075	1086	gmain	9	/proc/swaps	0:5	4026532071	REG	-r--r--r--	2025-12-27 19:02:04.713291 UTC	2025-12-27 19:02:04.713291 UTC	2025-12-27 19:02:04.713291 UTC	0
1075	1086	gmain	10	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1075	1086	gmain	11	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1075	1086	gmain	12	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1075	1086	gmain	13	socket:[37720]	0:9	37720	SOCK	srwxrwxrwx	-	-	-	0
1075	1086	gmain	14	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1075	1094	gdbus	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
1075	1094	gdbus	1	socket:[38317]	0:9	38317	SOCK	srwxrwxrwx	-	-	-	0
1075	1094	gdbus	2	socket:[38317]	0:9	38317	SOCK	srwxrwxrwx	-	-	-	0
1075	1094	gdbus	3	socket:[37664]	0:9	37664	SOCK	srwxrwxrwx	-	-	-	0
1075	1094	gdbus	4	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1075	1094	gdbus	5	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1075	1094	gdbus	6	socket:[38599]	0:9	38599	SOCK	srwxrwxrwx	-	-	-	0
1075	1094	gdbus	7	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1075	1094	gdbus	8	/proc/1075/mountinfo	0:5	37717	REG	-r--r--r--	2025-12-27 19:02:10.125291 UTC	2025-12-27 19:02:10.125291 UTC	2025-12-27 19:02:10.125291 UTC	0
1075	1094	gdbus	9	/proc/swaps	0:5	4026532071	REG	-r--r--r--	2025-12-27 19:02:04.713291 UTC	2025-12-27 19:02:04.713291 UTC	2025-12-27 19:02:04.713291 UTC	0
1075	1094	gdbus	10	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1075	1094	gdbus	11	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1075	1094	gdbus	12	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1075	1094	gdbus	13	socket:[37720]	0:9	37720	SOCK	srwxrwxrwx	-	-	-	0
1075	1094	gdbus	14	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1075	1139	probing-thread	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
1075	1139	probing-thread	1	socket:[38317]	0:9	38317	SOCK	srwxrwxrwx	-	-	-	0
1075	1139	probing-thread	2	socket:[38317]	0:9	38317	SOCK	srwxrwxrwx	-	-	-	0
1075	1139	probing-thread	3	socket:[37664]	0:9	37664	SOCK	srwxrwxrwx	-	-	-	0
1075	1139	probing-thread	4	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1075	1139	probing-thread	5	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1075	1139	probing-thread	6	socket:[38599]	0:9	38599	SOCK	srwxrwxrwx	-	-	-	0
1075	1139	probing-thread	7	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1075	1139	probing-thread	8	/proc/1075/mountinfo	0:5	37717	REG	-r--r--r--	2025-12-27 19:02:10.125291 UTC	2025-12-27 19:02:10.125291 UTC	2025-12-27 19:02:10.125291 UTC	0
1075	1139	probing-thread	9	/proc/swaps	0:5	4026532071	REG	-r--r--r--	2025-12-27 19:02:04.713291 UTC	2025-12-27 19:02:04.713291 UTC	2025-12-27 19:02:04.713291 UTC	0
1075	1139	probing-thread	10	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1075	1139	probing-thread	11	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1075	1139	probing-thread	12	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1075	1139	probing-thread	13	socket:[37720]	0:9	37720	SOCK	srwxrwxrwx	-	-	-	0
1075	1139	probing-thread	14	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1075	1179	cleanup	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
1075	1179	cleanup	1	socket:[38317]	0:9	38317	SOCK	srwxrwxrwx	-	-	-	0
1075	1179	cleanup	2	socket:[38317]	0:9	38317	SOCK	srwxrwxrwx	-	-	-	0
1075	1179	cleanup	3	socket:[37664]	0:9	37664	SOCK	srwxrwxrwx	-	-	-	0
1075	1179	cleanup	4	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1075	1179	cleanup	5	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1075	1179	cleanup	6	socket:[38599]	0:9	38599	SOCK	srwxrwxrwx	-	-	-	0
1075	1179	cleanup	7	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1075	1179	cleanup	8	/proc/1075/mountinfo	0:5	37717	REG	-r--r--r--	2025-12-27 19:02:10.125291 UTC	2025-12-27 19:02:10.125291 UTC	2025-12-27 19:02:10.125291 UTC	0
1075	1179	cleanup	9	/proc/swaps	0:5	4026532071	REG	-r--r--r--	2025-12-27 19:02:04.713291 UTC	2025-12-27 19:02:04.713291 UTC	2025-12-27 19:02:04.713291 UTC	0
1075	1179	cleanup	10	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1075	1179	cleanup	11	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1075	1179	cleanup	12	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1075	1179	cleanup	13	socket:[37720]	0:9	37720	SOCK	srwxrwxrwx	-	-	-	0
1075	1179	cleanup	14	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1076	1076	atd	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
1076	1076	atd	1	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
1076	1076	atd	2	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
1076	1076	atd	3	/run/atd.pid	0:25	828	REG	-rw-r--r--	2025-12-27 19:02:10.065291 UTC	2025-12-27 19:02:10.065291 UTC	2025-12-27 19:02:10.065291 UTC	5
1106	1106	ModemManager	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
1106	1106	ModemManager	1	socket:[38696]	0:9	38696	SOCK	srwxrwxrwx	-	-	-	0
1106	1106	ModemManager	2	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
1106	1106	ModemManager	3	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1106	1106	ModemManager	4	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1106	1106	ModemManager	5	socket:[37715]	0:9	37715	SOCK	srwxrwxrwx	-	-	-	0
1106	1106	ModemManager	6	socket:[36566]	0:9	36566	SOCK	srwxrwxrwx	-	-	-	0
1106	1106	ModemManager	7	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1106	1106	ModemManager	8	socket:[40195]	0:9	40195	SOCK	srwxrwxrwx	-	-	-	0
1106	1106	ModemManager	10	/run/systemd/inhibit/1.ref	0:25	833	FIFO	prw-------	2025-12-27 19:02:10.165291 UTC	2025-12-27 19:02:10.165291 UTC	2025-12-27 19:02:10.165291 UTC	0
1106	1120	gmain	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
1106	1120	gmain	1	socket:[38696]	0:9	38696	SOCK	srwxrwxrwx	-	-	-	0
1106	1120	gmain	2	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
1106	1120	gmain	3	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1106	1120	gmain	4	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1106	1120	gmain	5	socket:[37715]	0:9	37715	SOCK	srwxrwxrwx	-	-	-	0
1106	1120	gmain	6	socket:[36566]	0:9	36566	SOCK	srwxrwxrwx	-	-	-	0
