Volatility 3 Framework 2.26.2

facility	level	timestamp	caller	line
kern	info	0.777521	-	 SUBSYSTEM=pci
kern	info	0.777521	-	 DEVICE=+pci:0000:00:17.0
kern	info	0.778292	-	pcieport 0000:00:17.1: PME: Signaling with IRQ 41
kern	info	0.778292	-	 SUBSYSTEM=pci
kern	info	0.778292	-	 DEVICE=+pci:0000:00:17.1
kern	info	0.778397	-	pcieport 0000:00:17.1: pciehp: Slot #225 AttnBtn+ PwrCtrl+ MRL- AttnInd- PwrInd- HotPlug+ Surprise- Interlock- NoCompl+ LLActRep+
kern	info	0.778397	-	 SUBSYSTEM=pci
kern	info	0.778397	-	 DEVICE=+pci:0000:00:17.1
kern	info	0.779191	-	pcieport 0000:00:17.2: PME: Signaling with IRQ 42
kern	info	0.779191	-	 SUBSYSTEM=pci
kern	info	0.779191	-	 DEVICE=+pci:0000:00:17.2
kern	info	0.779296	-	pcieport 0000:00:17.2: pciehp: Slot #226 AttnBtn+ PwrCtrl+ MRL- AttnInd- PwrInd- HotPlug+ Surprise- Interlock- NoCompl+ LLActRep+
kern	info	0.779296	-	 SUBSYSTEM=pci
kern	info	0.779296	-	 DEVICE=+pci:0000:00:17.2
kern	info	0.780088	-	pcieport 0000:00:17.3: PME: Signaling with IRQ 43
kern	info	0.780088	-	 SUBSYSTEM=pci
kern	info	0.780088	-	 DEVICE=+pci:0000:00:17.3
kern	info	0.780192	-	pcieport 0000:00:17.3: pciehp: Slot #227 AttnBtn+ PwrCtrl+ MRL- AttnInd- PwrInd- HotPlug+ Surprise- Interlock- NoCompl+ LLActRep+
kern	info	0.780192	-	 SUBSYSTEM=pci
kern	info	0.780192	-	 DEVICE=+pci:0000:00:17.3
kern	info	0.780987	-	pcieport 0000:00:17.4: PME: Signaling with IRQ 44
kern	info	0.780987	-	 SUBSYSTEM=pci
kern	info	0.780987	-	 DEVICE=+pci:0000:00:17.4
kern	info	0.781093	-	pcieport 0000:00:17.4: pciehp: Slot #228 AttnBtn+ PwrCtrl+ MRL- AttnInd- PwrInd- HotPlug+ Surprise- Interlock- NoCompl+ LLActRep+
kern	info	0.781093	-	 SUBSYSTEM=pci
kern	info	0.781093	-	 DEVICE=+pci:0000:00:17.4
kern	info	0.781889	-	pcieport 0000:00:17.5: PME: Signaling with IRQ 45
kern	info	0.781889	-	 SUBSYSTEM=pci
kern	info	0.781889	-	 DEVICE=+pci:0000:00:17.5
kern	info	0.782003	-	pcieport 0000:00:17.5: pciehp: Slot #229 AttnBtn+ PwrCtrl+ MRL- AttnInd- PwrInd- HotPlug+ Surprise- Interlock- NoCompl+ LLActRep+
kern	info	0.782003	-	 SUBSYSTEM=pci
kern	info	0.782003	-	 DEVICE=+pci:0000:00:17.5
kern	info	0.782841	-	pcieport 0000:00:17.6: PME: Signaling with IRQ 46
kern	info	0.782841	-	 SUBSYSTEM=pci
kern	info	0.782841	-	 DEVICE=+pci:0000:00:17.6
kern	info	0.782953	-	pcieport 0000:00:17.6: pciehp: Slot #230 AttnBtn+ PwrCtrl+ MRL- AttnInd- PwrInd- HotPlug+ Surprise- Interlock- NoCompl+ LLActRep+
kern	info	0.782953	-	 SUBSYSTEM=pci
kern	info	0.782953	-	 DEVICE=+pci:0000:00:17.6
kern	info	0.783727	-	pcieport 0000:00:17.7: PME: Signaling with IRQ 47
kern	info	0.783727	-	 SUBSYSTEM=pci
kern	info	0.783727	-	 DEVICE=+pci:0000:00:17.7
kern	info	0.783834	-	pcieport 0000:00:17.7: pciehp: Slot #231 AttnBtn+ PwrCtrl+ MRL- AttnInd- PwrInd- HotPlug+ Surprise- Interlock- NoCompl+ LLActRep+
kern	info	0.783834	-	 SUBSYSTEM=pci
kern	info	0.783834	-	 DEVICE=+pci:0000:00:17.7
kern	info	0.784622	-	pcieport 0000:00:18.0: PME: Signaling with IRQ 48
kern	info	0.784622	-	 SUBSYSTEM=pci
kern	info	0.784622	-	 DEVICE=+pci:0000:00:18.0
kern	info	0.784735	-	pcieport 0000:00:18.0: pciehp: Slot #256 AttnBtn+ PwrCtrl+ MRL- AttnInd- PwrInd- HotPlug+ Surprise- Interlock- NoCompl+ LLActRep+
kern	info	0.784735	-	 SUBSYSTEM=pci
kern	info	0.784735	-	 DEVICE=+pci:0000:00:18.0
kern	info	0.785480	-	pcieport 0000:00:18.1: PME: Signaling with IRQ 49
kern	info	0.785480	-	 SUBSYSTEM=pci
kern	info	0.785480	-	 DEVICE=+pci:0000:00:18.1
kern	info	0.785586	-	pcieport 0000:00:18.1: pciehp: Slot #257 AttnBtn+ PwrCtrl+ MRL- AttnInd- PwrInd- HotPlug+ Surprise- Interlock- NoCompl+ LLActRep+
kern	info	0.785586	-	 SUBSYSTEM=pci
kern	info	0.785586	-	 DEVICE=+pci:0000:00:18.1
kern	info	0.786351	-	pcieport 0000:00:18.2: PME: Signaling with IRQ 50
kern	info	0.786351	-	 SUBSYSTEM=pci
kern	info	0.786351	-	 DEVICE=+pci:0000:00:18.2
kern	info	0.786471	-	pcieport 0000:00:18.2: pciehp: Slot #258 AttnBtn+ PwrCtrl+ MRL- AttnInd- PwrInd- HotPlug+ Surprise- Interlock- NoCompl+ LLActRep+
kern	info	0.786471	-	 SUBSYSTEM=pci
kern	info	0.786471	-	 DEVICE=+pci:0000:00:18.2
kern	info	0.787217	-	pcieport 0000:00:18.3: PME: Signaling with IRQ 51
kern	info	0.787217	-	 SUBSYSTEM=pci
kern	info	0.787217	-	 DEVICE=+pci:0000:00:18.3
kern	info	0.787324	-	pcieport 0000:00:18.3: pciehp: Slot #259 AttnBtn+ PwrCtrl+ MRL- AttnInd- PwrInd- HotPlug+ Surprise- Interlock- NoCompl+ LLActRep+
kern	info	0.787324	-	 SUBSYSTEM=pci
kern	info	0.787324	-	 DEVICE=+pci:0000:00:18.3
kern	info	0.788126	-	pcieport 0000:00:18.4: PME: Signaling with IRQ 52
kern	info	0.788126	-	 SUBSYSTEM=pci
kern	info	0.788126	-	 DEVICE=+pci:0000:00:18.4
kern	info	0.788236	-	pcieport 0000:00:18.4: pciehp: Slot #260 AttnBtn+ PwrCtrl+ MRL- AttnInd- PwrInd- HotPlug+ Surprise- Interlock- NoCompl+ LLActRep+
kern	info	0.788236	-	 SUBSYSTEM=pci
kern	info	0.788236	-	 DEVICE=+pci:0000:00:18.4
kern	info	0.789023	-	pcieport 0000:00:18.5: PME: Signaling with IRQ 53
kern	info	0.789023	-	 SUBSYSTEM=pci
kern	info	0.789023	-	 DEVICE=+pci:0000:00:18.5
kern	info	0.789133	-	pcieport 0000:00:18.5: pciehp: Slot #261 AttnBtn+ PwrCtrl+ MRL- AttnInd- PwrInd- HotPlug+ Surprise- Interlock- NoCompl+ LLActRep+
kern	info	0.789133	-	 SUBSYSTEM=pci
kern	info	0.789133	-	 DEVICE=+pci:0000:00:18.5
kern	info	0.790050	-	pcieport 0000:00:18.6: PME: Signaling with IRQ 54
kern	info	0.790050	-	 SUBSYSTEM=pci
kern	info	0.790050	-	 DEVICE=+pci:0000:00:18.6
kern	info	0.790154	-	pcieport 0000:00:18.6: pciehp: Slot #262 AttnBtn+ PwrCtrl+ MRL- AttnInd- PwrInd- HotPlug+ Surprise- Interlock- NoCompl+ LLActRep+
kern	info	0.790154	-	 SUBSYSTEM=pci
kern	info	0.790154	-	 DEVICE=+pci:0000:00:18.6
kern	info	0.790970	-	pcieport 0000:00:18.7: PME: Signaling with IRQ 55
kern	info	0.790970	-	 SUBSYSTEM=pci
kern	info	0.790970	-	 DEVICE=+pci:0000:00:18.7
kern	info	0.791081	-	pcieport 0000:00:18.7: pciehp: Slot #263 AttnBtn+ PwrCtrl+ MRL- AttnInd- PwrInd- HotPlug+ Surprise- Interlock- NoCompl+ LLActRep+
kern	info	0.791081	-	 SUBSYSTEM=pci
kern	info	0.791081	-	 DEVICE=+pci:0000:00:18.7
kern	info	0.791572	-	shpchp: Standard Hot Plug PCI Controller Driver version: 0.4
kern	debug	0.791682	-	intel_idle: does not run on family 6 model 186
kern	info	0.791975	-	ACPI: AC Adapter [ACAD] (on-line)
kern	info	0.792115	-	input: Power Button as /devices/LNXSYSTM:00/LNXPWRBN:00/input/input0
kern	info	0.792209	-	ACPI: Power Button [PWRF]
kern	info	0.792763	-	Serial: 8250/16550 driver, 32 ports, IRQ sharing enabled
kern	info	0.794548	-	Linux agpgart interface v0.103
kern	info	0.794687	-	agpgart-intel 0000:00:00.0: Intel 440BX Chipset
kern	info	0.794687	-	 SUBSYSTEM=pci
kern	info	0.794687	-	 DEVICE=+pci:0000:00:00.0
kern	info	0.795332	-	agpgart-intel 0000:00:00.0: AGP aperture is 256M @ 0x0
kern	info	0.795332	-	 SUBSYSTEM=pci
kern	info	0.795332	-	 DEVICE=+pci:0000:00:00.0
kern	info	0.926576	-	loop: module loaded
kern	debug	0.926875	-	ata_piix 0000:00:07.1: version 2.13
kern	debug	0.926875	-	 SUBSYSTEM=pci
kern	debug	0.926875	-	 DEVICE=+pci:0000:00:07.1
kern	info	0.927269	-	scsi host0: ata_piix
kern	info	0.927269	-	 SUBSYSTEM=scsi
kern	info	0.927269	-	 DEVICE=+scsi:host0
kern	info	0.927711	-	scsi host1: ata_piix
kern	info	0.927711	-	 SUBSYSTEM=scsi
kern	info	0.927711	-	 DEVICE=+scsi:host1
kern	info	0.927777	-	ata1: PATA max UDMA/33 cmd 0x1f0 ctl 0x3f6 bmdma 0x1060 irq 14
kern	info	0.927847	-	ata2: PATA max UDMA/33 cmd 0x170 ctl 0x376 bmdma 0x1068 irq 15
kern	info	0.927974	-	tun: Universal TUN/TAP device driver, 1.6
kern	info	0.928072	-	PPP generic driver version 2.4.2
kern	info	0.928873	-	VFIO - User Level meta-driver version: 0.3
kern	info	0.929130	-	ehci_hcd: USB 2.0 'Enhanced' Host Controller (EHCI) Driver
kern	info	0.929191	-	ehci-pci: EHCI PCI platform driver
kern	info	0.929245	-	ehci-platform: EHCI generic platform driver
kern	info	0.929296	-	ohci_hcd: USB 1.1 'Open' Host Controller (OHCI) Driver
kern	info	0.929352	-	ohci-pci: OHCI PCI platform driver
kern	info	0.929399	-	ohci-platform: OHCI generic platform driver
kern	info	0.929450	-	uhci_hcd: USB Universal Host Controller Interface driver
kern	info	0.929808	-	uhci_hcd 0000:02:00.0: UHCI Host Controller
kern	info	0.929808	-	 SUBSYSTEM=pci
kern	info	0.929808	-	 DEVICE=+pci:0000:02:00.0
kern	info	0.929861	-	uhci_hcd 0000:02:00.0: new USB bus registered, assigned bus number 1
kern	info	0.929861	-	 SUBSYSTEM=pci
kern	info	0.929861	-	 DEVICE=+pci:0000:02:00.0
kern	info	0.929956	-	uhci_hcd 0000:02:00.0: detected 2 ports
kern	info	0.929956	-	 SUBSYSTEM=pci
kern	info	0.929956	-	 DEVICE=+pci:0000:02:00.0
kern	info	0.930099	-	uhci_hcd 0000:02:00.0: irq 18, io base 0x000020c0
kern	info	0.930099	-	 SUBSYSTEM=pci
kern	info	0.930099	-	 DEVICE=+pci:0000:02:00.0
kern	info	0.930220	-	usb usb1: New USB device found, idVendor=1d6b, idProduct=0001, bcdDevice= 5.04
kern	info	0.930220	-	 SUBSYSTEM=usb
kern	info	0.930220	-	 DEVICE=c189:0
kern	info	0.930293	-	usb usb1: New USB device strings: Mfr=3, Product=2, SerialNumber=1
kern	info	0.930293	-	 SUBSYSTEM=usb
kern	info	0.930293	-	 DEVICE=c189:0
kern	info	0.930358	-	usb usb1: Product: UHCI Host Controller
kern	info	0.930358	-	 SUBSYSTEM=usb
kern	info	0.930358	-	 DEVICE=c189:0
kern	info	0.930418	-	usb usb1: Manufacturer: Linux 5.4.0-216-generic uhci_hcd
kern	info	0.930418	-	 SUBSYSTEM=usb
kern	info	0.930418	-	 DEVICE=c189:0
kern	info	0.930476	-	usb usb1: SerialNumber: 0000:02:00.0
kern	info	0.930476	-	 SUBSYSTEM=usb
kern	info	0.930476	-	 DEVICE=c189:0
kern	info	0.930614	-	hub 1-0:1.0: USB hub found
kern	info	0.930614	-	 SUBSYSTEM=usb
kern	info	0.930614	-	 DEVICE=+usb:1-0:1.0
kern	info	0.930663	-	hub 1-0:1.0: 2 ports detected
kern	info	0.930663	-	 SUBSYSTEM=usb
kern	info	0.930663	-	 DEVICE=+usb:1-0:1.0
kern	info	0.930823	-	i8042: PNP: PS/2 Controller [PNP0303:KBC,PNP0f13:MOUS] at 0x60,0x64 irq 1,12
kern	info	0.931395	-	serio: i8042 KBD port at 0x60,0x64 irq 1
kern	info	0.931445	-	serio: i8042 AUX port at 0x60,0x64 irq 12
kern	info	0.931730	-	mousedev: PS/2 mouse device common for all mice
kern	info	0.932262	-	rtc_cmos 00:01: registered as rtc0
kern	info	0.932262	-	 SUBSYSTEM=pnp
kern	info	0.932262	-	 DEVICE=+pnp:00:01
kern	info	0.932343	-	rtc_cmos 00:01: alarms up to one month, y3k, 114 bytes nvram, hpet irqs
kern	info	0.932343	-	 SUBSYSTEM=pnp
kern	info	0.932343	-	 DEVICE=+pnp:00:01
kern	info	0.932435	-	i2c /dev entries driver
kern	info	0.932493	-	device-mapper: uevent: version 1.0.3
kern	info	0.932615	-	device-mapper: ioctl: 4.41.0-ioctl (2019-09-16) initialised: dm-devel@redhat.com
kern	info	0.932730	-	platform eisa.0: Probing EISA bus 0
kern	info	0.932730	-	 SUBSYSTEM=platform
kern	info	0.932730	-	 DEVICE=+platform:eisa.0
kern	warn	0.932778	-	platform eisa.0: EISA: Cannot allocate resource for mainboard
kern	warn	0.932778	-	 SUBSYSTEM=platform
kern	warn	0.932778	-	 DEVICE=+platform:eisa.0
kern	warn	0.932863	-	platform eisa.0: Cannot allocate resource for EISA slot 1
kern	warn	0.932863	-	 SUBSYSTEM=platform
kern	warn	0.932863	-	 DEVICE=+platform:eisa.0
kern	warn	0.932939	-	platform eisa.0: Cannot allocate resource for EISA slot 2
kern	warn	0.932939	-	 SUBSYSTEM=platform
kern	warn	0.932939	-	 DEVICE=+platform:eisa.0
kern	info	0.932966	-	input: AT Translated Set 2 keyboard as /devices/platform/i8042/serio0/input/input1
kern	warn	0.932998	-	platform eisa.0: Cannot allocate resource for EISA slot 3
kern	warn	0.932998	-	 SUBSYSTEM=platform
kern	warn	0.932998	-	 DEVICE=+platform:eisa.0
kern	warn	0.933135	-	platform eisa.0: Cannot allocate resource for EISA slot 4
kern	warn	0.933135	-	 SUBSYSTEM=platform
kern	warn	0.933135	-	 DEVICE=+platform:eisa.0
kern	warn	0.933196	-	platform eisa.0: Cannot allocate resource for EISA slot 5
kern	warn	0.933196	-	 SUBSYSTEM=platform
kern	warn	0.933196	-	 DEVICE=+platform:eisa.0
kern	warn	0.933254	-	platform eisa.0: Cannot allocate resource for EISA slot 6
kern	warn	0.933254	-	 SUBSYSTEM=platform
kern	warn	0.933254	-	 DEVICE=+platform:eisa.0
kern	warn	0.933311	-	platform eisa.0: Cannot allocate resource for EISA slot 7
kern	warn	0.933311	-	 SUBSYSTEM=platform
kern	warn	0.933311	-	 DEVICE=+platform:eisa.0
kern	warn	0.933368	-	platform eisa.0: Cannot allocate resource for EISA slot 8
kern	warn	0.933368	-	 SUBSYSTEM=platform
kern	warn	0.933368	-	 DEVICE=+platform:eisa.0
kern	info	0.933426	-	platform eisa.0: EISA: Detected 0 cards
kern	info	0.933426	-	 SUBSYSTEM=platform
kern	info	0.933426	-	 DEVICE=+platform:eisa.0
kern	info	0.933473	-	intel_pstate: CPU model not supported
kern	info	0.933696	-	ledtrig-cpu: registered to indicate activity on CPUs
kern	info	0.933905	-	drop_monitor: Initializing network drop monitor service
kern	info	0.934061	-	NET: Registered protocol family 10
kern	info	0.937861	-	Segment Routing with IPv6
kern	info	0.937916	-	NET: Registered protocol family 17
kern	notice	0.938005	-	Key type dns_resolver registered
kern	info	0.938393	-	RAS: Correctable Errors collector initialized.
kern	info	0.938461	-	IPI shorthand broadcast: enabled
kern	info	0.938512	-	sched_clock: Marking stable (920047588, 18400443)->(948855880, -10407849)
kern	info	0.938723	-	registered taskstats version 1
kern	notice	0.938771	-	Loading compiled-in X.509 certificates
kern	notice	0.939242	-	Loaded X.509 cert 'Build time autogenerated kernel key: 14c36717ad359583ee32ae03fbd4065176a861b3'
kern	notice	0.939574	-	Loaded X.509 cert 'Canonical Ltd. Live Patch Signing: 14df34d1a87cf37625abec039ef2bf521249b969'
kern	notice	0.939916	-	Loaded X.509 cert 'Canonical Ltd. Kernel Module Signing: 88f752e560a1e0737e31163a466ad7b70a850c19'
kern	notice	0.940003	-	blacklist: Loading compiled-in revocation X.509 certificates
kern	notice	0.940071	-	Loaded X.509 cert 'Canonical Ltd. Secure Boot Signing: 61482aa2830d0ab2ad5af10b7250da9033ddcef0'
kern	notice	0.940165	-	Loaded X.509 cert 'Canonical Ltd. Secure Boot Signing (2017): 242ade75ac4a15e50d50c84b0d45ff3eae707a03'
kern	notice	0.940263	-	Loaded X.509 cert 'Canonical Ltd. Secure Boot Signing (ESM 2018): 365188c1d374d6b07c3c8f240f8ef722433d6a8b'
kern	notice	0.940359	-	Loaded X.509 cert 'Canonical Ltd. Secure Boot Signing (2019): c0746fd6c5da3ae827864651ad66ae47fe24b3e8'
kern	notice	0.940452	-	Loaded X.509 cert 'Canonical Ltd. Secure Boot Signing (2021 v1): a8d54bbb3825cfb94fa13c9f8a594a195c107b8d'
kern	notice	0.940547	-	Loaded X.509 cert 'Canonical Ltd. Secure Boot Signing (2021 v2): 4cf046892d6fd3c9a5b03f98d845f90851dc6a8c'
kern	notice	0.940658	-	Loaded X.509 cert 'Canonical Ltd. Secure Boot Signing (2021 v3): 100437bb6de6e469b581e61cd66bce3ef4ed53af'
kern	notice	0.940759	-	Loaded X.509 cert 'Canonical Ltd. Secure Boot Signing (Ubuntu Core 2019): c1d57b8f6b743f23ee41f4f7ee292f06eecadfb9'
kern	info	0.940908	-	zswap: loaded using pool lzo/zbud
kern	notice	0.941192	-	Key type ._fscrypt registered
kern	notice	0.941234	-	Key type .fscrypt registered
kern	notice	0.945043	-	Key type big_key registered
kern	notice	0.946612	-	Key type encrypted registered
kern	info	0.946695	-	AppArmor: AppArmor sha1 policy hashing enabled
kern	info	0.946779	-	ima: No TPM chip found, activating TPM-bypass!
kern	info	0.946857	-	ima: Allocated hash algorithm: sha1
kern	info	0.946927	-	ima: No architecture policies found
kern	info	0.947003	-	evm: Initialising EVM extended attributes:
kern	info	0.947075	-	evm: security.selinux
kern	info	0.947126	-	evm: security.SMACK64
kern	info	0.947177	-	evm: security.SMACK64EXEC
kern	info	0.947232	-	evm: security.SMACK64TRANSMUTE
kern	info	0.947291	-	evm: security.SMACK64MMAP
kern	info	0.947346	-	evm: security.apparmor
kern	info	0.947398	-	evm: security.ima
kern	info	0.947446	-	evm: security.capability
kern	info	0.947500	-	evm: HMAC attrs: 0x1
kern	info	0.949019	-	PM:   Magic number: 5:46:42
kern	info	0.949080	-	PM:   hash matches drivers/base/power/main.c:1563
kern	info	0.949165	-	bdi 7:7: hash matches
kern	info	0.949165	-	 SUBSYSTEM=bdi
kern	info	0.949165	-	 DEVICE=+bdi:7:7
kern	info	0.949560	-	rtc_cmos 00:01: setting system clock to 2025-12-27T19:02:01 UTC (1766862121)
kern	info	0.949560	-	 SUBSYSTEM=pnp
kern	info	0.949560	-	 DEVICE=+pnp:00:01
kern	info	0.949900	-	clk: Disabling unused clocks
kern	info	1.110225	-	Freeing unused decrypted memory: 2040K
kern	info	1.110818	-	Freeing unused kernel image memory: 2772K
kern	info	1.110880	-	Write protecting the kernel read-only data: 26624k
kern	info	1.111552	-	Freeing unused kernel image memory: 2036K
kern	info	1.111831	-	Freeing unused kernel image memory: 916K
kern	info	1.116099	-	x86/mm: Checked W+X mappings: passed, no W+X pages found.
kern	info	1.116160	-	Run /init as init process
kern	info	1.170623	-	usb 1-1: new full-speed USB device number 2 using uhci_hcd
kern	info	1.170623	-	 SUBSYSTEM=usb
kern	info	1.170623	-	 DEVICE=+usb:1-1
kern	info	1.328473	-	usb 1-1: New USB device found, idVendor=0e0f, idProduct=0003, bcdDevice= 1.03
kern	info	1.328473	-	 SUBSYSTEM=usb
kern	info	1.328473	-	 DEVICE=c189:1
kern	info	1.328603	-	usb 1-1: New USB device strings: Mfr=1, Product=2, SerialNumber=0
kern	info	1.328603	-	 SUBSYSTEM=usb
kern	info	1.328603	-	 DEVICE=c189:1
kern	info	1.328674	-	usb 1-1: Product: VMware Virtual USB Mouse
kern	info	1.328674	-	 SUBSYSTEM=usb
kern	info	1.328674	-	 DEVICE=c189:1
kern	info	1.328726	-	usb 1-1: Manufacturer: VMware
kern	info	1.328726	-	 SUBSYSTEM=usb
kern	info	1.328726	-	 DEVICE=c189:1
kern	info	1.458563	-	usb 1-2: new full-speed USB device number 3 using uhci_hcd
kern	info	1.458563	-	 SUBSYSTEM=usb
kern	info	1.458563	-	 DEVICE=+usb:1-2
kern	info	1.616412	-	usb 1-2: New USB device found, idVendor=0e0f, idProduct=0002, bcdDevice= 1.00
kern	info	1.616412	-	 SUBSYSTEM=usb
kern	info	1.616412	-	 DEVICE=c189:2
kern	info	1.616502	-	usb 1-2: New USB device strings: Mfr=1, Product=2, SerialNumber=0
kern	info	1.616502	-	 SUBSYSTEM=usb
kern	info	1.616502	-	 DEVICE=c189:2
kern	info	1.616574	-	usb 1-2: Product: VMware Virtual USB Hub
kern	info	1.616574	-	 SUBSYSTEM=usb
kern	info	1.616574	-	 DEVICE=c189:2
kern	info	1.616621	-	usb 1-2: Manufacturer: VMware, Inc.
kern	info	1.616621	-	 SUBSYSTEM=usb
kern	info	1.616621	-	 DEVICE=c189:2
kern	info	1.621776	-	hub 1-2:1.0: USB hub found
kern	info	1.621776	-	 SUBSYSTEM=usb
kern	info	1.621776	-	 DEVICE=+usb:1-2:1.0
kern	info	1.623866	-	hub 1-2:1.0: 7 ports detected
kern	info	1.623866	-	 SUBSYSTEM=usb
kern	info	1.623866	-	 DEVICE=+usb:1-2:1.0
kern	info	1.635684	-	hidraw: raw HID events driver (C) Jiri Kosina
kern	info	1.638660	-	usbcore: registered new interface driver usbhid
kern	info	1.638716	-	usbhid: USB HID core driver
kern	info	1.639961	-	input: VMware VMware Virtual USB Mouse as /devices/pci0000:00/0000:00:11.0/0000:02:00.0/usb1/1-1/1-1:1.0/0003:0E0F:0003.0001/input/input3
kern	info	1.640158	-	hid-generic 0003:0E0F:0003.0001: input,hidraw0: USB HID v1.10 Mouse [VMware VMware Virtual USB Mouse] on usb-0000:02:00.0-1/input0
kern	info	1.640158	-	 SUBSYSTEM=hid
kern	info	1.640158	-	 DEVICE=+hid:0003:0E0F:0003.0001
kern	info	1.691492	-	Floppy drive(s): fd0 is 1.44M
kern	info	1.711287	-	FDC 0 is a post-1991 82077
kern	info	1.725574	-	Fusion MPT base driver 3.04.20
kern	info	1.725635	-	Copyright (c) 1999-2008 LSI Corporation
kern	info	1.751674	-	Fusion MPT SPI Host driver 3.04.20
kern	err	1.751699	-	piix4_smbus 0000:00:07.3: SMBus Host Controller not enabled!
kern	err	1.751699	-	 SUBSYSTEM=pci
kern	err	1.751699	-	 DEVICE=+pci:0000:00:07.3
kern	info	1.752610	-	e1000: Intel(R) PRO/1000 Network Driver - version 7.3.21-k8-NAPI
kern	info	1.752701	-	e1000: Copyright (c) 1999-2006 Intel Corporation.
kern	info	1.753106	-	input: VirtualPS/2 VMware VMMouse as /devices/platform/i8042/serio1/input/input5
kern	debug	1.753252	-	ahci 0000:02:04.0: version 3.0
kern	debug	1.753252	-	 SUBSYSTEM=pci
kern	debug	1.753252	-	 DEVICE=+pci:0000:02:04.0
kern	info	1.753549	-	input: VirtualPS/2 VMware VMMouse as /devices/platform/i8042/serio1/input/input4
kern	info	1.754171	-	ahci 0000:02:04.0: AHCI 0001.0300 32 slots 30 ports 6 Gbps 0x3fffffff impl SATA mode
kern	info	1.754171	-	 SUBSYSTEM=pci
kern	info	1.754171	-	 DEVICE=+pci:0000:02:04.0
kern	info	1.754282	-	ahci 0000:02:04.0: flags: 64bit ncq clo only 
kern	info	1.754282	-	 SUBSYSTEM=pci
kern	info	1.754282	-	 DEVICE=+pci:0000:02:04.0
kern	info	1.754564	-	mptbase: ioc0: Initiating bringup
kern	info	1.756755	-	cryptd: max_cpu_qlen set to 1000
kern	info	1.759659	-	AVX2 version of gcm_enc/dec engaged.
kern	info	1.759723	-	AES CTR mode by8 optimization enabled
kern	info	1.760411	-	scsi host2: ahci
kern	info	1.760411	-	 SUBSYSTEM=scsi
kern	info	1.760411	-	 DEVICE=+scsi:host2
kern	info	1.760567	-	scsi host3: ahci
kern	info	1.760567	-	 SUBSYSTEM=scsi
kern	info	1.760567	-	 DEVICE=+scsi:host3
kern	info	1.760789	-	scsi host4: ahci
kern	info	1.760789	-	 SUBSYSTEM=scsi
kern	info	1.760789	-	 DEVICE=+scsi:host4
kern	info	1.761337	-	scsi host5: ahci
kern	info	1.761337	-	 SUBSYSTEM=scsi
kern	info	1.761337	-	 DEVICE=+scsi:host5
kern	info	1.761509	-	scsi host6: ahci
kern	info	1.761509	-	 SUBSYSTEM=scsi
kern	info	1.761509	-	 DEVICE=+scsi:host6
kern	info	1.763411	-	scsi host7: ahci
kern	info	1.763411	-	 SUBSYSTEM=scsi
kern	info	1.763411	-	 DEVICE=+scsi:host7
kern	info	1.765206	-	[drm] DMA map mode: Caching DMA mappings.
kern	info	1.765379	-	[drm] Capabilities:
kern	info	1.765422	-	[drm]   Rect copy.
kern	info	1.765474	-	[drm]   Cursor.
kern	info	1.765523	-	[drm]   Cursor bypass.
kern	info	1.765567	-	[drm]   Cursor bypass 2.
kern	info	1.765614	-	[drm]   8bit emulation.
kern	info	1.765659	-	[drm]   Alpha cursor.
kern	info	1.765703	-	[drm]   3D.
kern	info	1.765740	-	[drm]   Extended Fifo.
kern	info	1.765784	-	[drm]   Multimon.
kern	info	1.765825	-	[drm]   Pitchlock.
kern	info	1.765867	-	[drm]   Irq mask.
kern	info	1.765908	-	[drm]   Display Topology.
kern	info	1.765955	-	[drm]   GMR.
kern	info	1.765992	-	[drm]   Traces.
kern	info	1.766031	-	[drm]   GMR2.
kern	info	1.766847	-	[drm]   Screen Object 2.
kern	info	1.766894	-	[drm]   Command Buffers.
kern	info	1.766941	-	[drm]   Command Buffers 2.
kern	info	1.766989	-	[drm]   Guest Backed Resources.
kern	info	1.767041	-	[drm]   DX Features.
kern	info	1.767084	-	[drm]   HP Command Queue.
kern	info	1.767131	-	[drm] Capabilities2:
kern	info	1.767174	-	[drm]   Grow oTable.
kern	info	1.767217	-	[drm]   IntraSurface copy.
kern	info	1.767266	-	[drm] Max GMR ids is 64
kern	info	1.767311	-	[drm] Max number of GMR pages is 65536
kern	info	1.767369	-	[drm] Max dedicated hypervisor surface memory is 0 kiB
kern	info	1.767439	-	[drm] Maximum display memory size is 262144 kiB
kern	info	1.767513	-	[drm] VRAM at 0xe8000000 size is 131072 kiB
kern	info	1.767575	-	[drm] MMIO at 0xfe000000 size is 256 kiB
kern	info	1.767661	-	scsi host8: ahci
kern	info	1.767661	-	 SUBSYSTEM=scsi
kern	info	1.767661	-	 DEVICE=+scsi:host8
kern	info	1.767875	-	scsi host9: ahci
kern	info	1.767875	-	 SUBSYSTEM=scsi
kern	info	1.767875	-	 DEVICE=+scsi:host9
kern	info	1.767928	-	[TTM] Zone  kernel: Available graphics memory: 1990816 KiB
kern	info	1.768008	-	[TTM] Initializing pool allocator
kern	info	1.768063	-	[TTM] Initializing DMA pool allocator
kern	info	1.768183	-	[drm] Supports vblank timestamp caching Rev 2 (21.10.2013).
kern	info	1.768258	-	[drm] No driver support for vblank timestamp query.
kern	info	1.768514	-	[drm] Screen Target Display device initialized
kern	info	1.768681	-	[drm] width 640
